Date,Time,T.ID,GP.Vol,NP.Vol,Wat.Vol,GT.Vol,NT.Vol,Prd.Lvl,Wat.Lvl,Ullage,Avg.Tmp,Prd.Wgt,Prd.Dens
2017/09/07,11:28:00,01,9573,9443,0,9573,9443,131.60,-0.41,6385,31.17,nan,745,
2017/09/07,11:28:00,02,4976,4908,0,4976,4908,80.43,-0.22,10983,31.09,nan,745,
2017/09/07,11:28:00,03,11143,10983,1,11144,10984,109.15,0.13,9281,31.80,nan,745,
2017/09/07,11:28:00,04,23785,23516,0,23785,23516,154.56,-0.46,7907,33.00,nan,826,
2017/09/07,11:29:00,01,9573,9443,0,9573,9443,131.60,-0.41,6385,31.17,nan,745,
2017/09/07,11:29:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:29:00,03,11141,10981,1,11142,10982,109.14,0.13,9283,31.80,nan,745,
2017/09/07,11:29:00,04,23785,23515,0,23785,23515,154.56,-0.46,7907,33.00,nan,826,
2017/09/07,11:30:00,01,9573,9443,0,9573,9443,131.60,-0.41,6385,31.17,nan,745,
2017/09/07,11:30:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:30:00,03,11141,10981,1,11142,10982,109.14,0.12,9283,31.80,nan,745,
2017/09/07,11:30:00,04,23785,23515,0,23785,23515,154.56,-0.46,7907,33.00,nan,826,
2017/09/07,11:31:00,01,9573,9443,0,9573,9443,131.60,-0.41,6385,31.17,nan,745,
2017/09/07,11:31:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:31:00,03,11142,10982,1,11143,10983,109.14,0.13,9282,31.80,nan,745,
2017/09/07,11:31:00,04,23785,23515,0,23785,23515,154.56,-0.46,7907,32.99,nan,826,
2017/09/07,11:32:00,01,9573,9443,0,9573,9443,131.60,-0.41,6385,31.17,nan,745,
2017/09/07,11:32:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:32:00,03,11142,10982,1,11143,10983,109.14,0.13,9282,31.80,nan,745,
2017/09/07,11:32:00,04,23785,23515,0,23785,23515,154.56,-0.47,7907,32.99,nan,826,
2017/09/07,11:33:00,01,9573,9443,0,9573,9443,131.60,-0.41,6385,31.17,nan,745,
2017/09/07,11:33:00,02,4974,4906,0,4974,4906,80.41,-0.22,10985,31.09,nan,745,
2017/09/07,11:33:00,03,11142,10982,1,11143,10983,109.14,0.13,9282,31.80,nan,745,
2017/09/07,11:33:00,04,23785,23515,0,23785,23515,154.56,-0.46,7907,32.99,nan,826,
2017/09/07,11:34:00,01,9573,9443,0,9573,9443,131.60,-0.41,6385,31.17,nan,745,
2017/09/07,11:34:00,02,4974,4907,0,4974,4907,80.41,-0.22,10984,31.09,nan,745,
2017/09/07,11:34:00,03,11139,10979,1,11140,10980,109.12,0.13,9285,31.80,nan,745,
2017/09/07,11:34:00,04,23784,23515,0,23784,23515,154.56,-0.47,7908,32.99,nan,826,
2017/09/07,11:35:00,01,9573,9443,0,9573,9443,131.60,-0.41,6385,31.17,nan,745,
2017/09/07,11:35:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:35:00,03,11129,10970,1,11130,10971,109.04,0.12,9295,31.80,nan,745,
2017/09/07,11:35:00,04,23785,23516,0,23785,23516,154.56,-0.46,7907,32.99,nan,826,
2017/09/07,11:36:00,01,9573,9443,0,9573,9443,131.60,-0.41,6385,31.17,nan,745,
2017/09/07,11:36:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:36:00,03,11129,10969,1,11130,10970,109.04,0.13,9295,31.80,nan,745,
2017/09/07,11:36:00,04,23757,23488,0,23757,23488,154.40,-0.47,7935,32.99,nan,826,
2017/09/07,11:37:00,01,9573,9443,0,9573,9443,131.60,-0.41,6385,31.17,nan,745,
2017/09/07,11:37:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:37:00,03,11128,10968,1,11129,10969,109.03,0.13,9296,31.80,nan,745,
2017/09/07,11:37:00,04,23757,23488,0,23757,23488,154.40,-0.46,7935,32.99,nan,826,
2017/09/07,11:38:00,01,9573,9443,0,9573,9443,131.60,-0.41,6385,31.17,nan,745,
2017/09/07,11:38:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:38:00,03,11127,10967,1,11128,10968,109.02,0.12,9297,31.80,nan,745,
2017/09/07,11:38:00,04,23717,23448,0,23717,23448,154.17,-0.47,7975,32.99,nan,826,
2017/09/07,11:39:00,01,9573,9443,0,9573,9443,131.60,-0.41,6385,31.17,nan,745,
2017/09/07,11:39:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:39:00,03,11126,10967,1,11127,10968,109.02,0.12,9298,31.80,nan,745,
2017/09/07,11:39:00,04,23717,23448,0,23717,23448,154.17,-0.46,7975,32.99,nan,826,
2017/09/07,11:40:00,01,9573,9443,0,9573,9443,131.60,-0.41,6385,31.17,nan,745,
2017/09/07,11:40:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:40:00,03,11126,10966,1,11127,10967,109.02,0.13,9298,31.80,nan,745,
2017/09/07,11:40:00,04,23717,23448,0,23717,23448,154.17,-0.46,7975,32.99,nan,826,
2017/09/07,11:41:00,01,9573,9443,0,9573,9443,131.60,-0.41,6385,31.17,nan,745,
2017/09/07,11:41:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:41:00,03,11126,10966,1,11127,10967,109.01,0.13,9298,31.80,nan,745,
2017/09/07,11:41:00,04,23717,23448,0,23717,23448,154.17,-0.46,7975,32.99,nan,826,
2017/09/07,11:42:00,01,9573,9443,0,9573,9443,131.60,-0.41,6385,31.17,nan,745,
2017/09/07,11:42:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:42:00,03,11126,10967,1,11127,10967,109.02,0.12,9298,31.80,nan,745,
2017/09/07,11:42:00,04,23717,23448,0,23717,23448,154.17,-0.47,7975,32.99,nan,826,
2017/09/07,11:43:00,01,9571,9441,0,9571,9441,131.58,-0.41,6387,31.17,nan,745,
2017/09/07,11:43:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:43:00,03,11127,10967,1,11128,10968,109.02,0.13,9297,31.80,nan,745,
2017/09/07,11:43:00,04,23709,23441,0,23709,23441,154.13,-0.46,7983,32.99,nan,826,
2017/09/07,11:44:00,01,9568,9438,0,9568,9438,131.54,-0.41,6390,31.17,nan,745,
2017/09/07,11:44:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:44:00,03,11126,10966,1,11127,10967,109.02,0.13,9298,31.80,nan,745,
2017/09/07,11:44:00,04,23709,23441,0,23709,23441,154.13,-0.46,7983,32.99,nan,826,
2017/09/07,11:45:00,01,9562,9432,0,9562,9432,131.48,-0.41,6396,31.17,nan,745,
2017/09/07,11:45:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:45:00,03,11126,10966,1,11127,10967,109.02,0.12,9298,31.80,nan,745,
2017/09/07,11:45:00,04,23709,23440,0,23709,23440,154.12,-0.46,7983,32.99,nan,826,
2017/09/07,11:46:00,01,9563,9433,0,9563,9433,131.49,-0.41,6395,31.17,nan,745,
2017/09/07,11:46:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:46:00,03,11126,10966,1,11127,10967,109.01,0.13,9298,31.80,nan,745,
2017/09/07,11:46:00,04,23705,23436,0,23705,23436,154.10,-0.47,7987,32.99,nan,826,
2017/09/07,11:47:00,01,9563,9433,0,9563,9433,131.48,-0.41,6396,31.17,nan,745,
2017/09/07,11:47:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:47:00,03,11126,10966,1,11127,10967,109.02,0.13,9298,31.80,nan,745,
2017/09/07,11:47:00,04,23705,23437,0,23705,23437,154.10,-0.46,7987,32.99,nan,826,
2017/09/07,11:48:00,01,9563,9433,0,9563,9433,131.48,-0.41,6395,31.17,nan,745,
2017/09/07,11:48:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:48:00,03,11124,10964,1,11125,10965,109.00,0.13,9300,31.80,nan,745,
2017/09/07,11:48:00,04,23705,23436,0,23705,23436,154.10,-0.46,7987,32.99,nan,826,
2017/09/07,11:49:00,01,9563,9433,0,9563,9433,131.49,-0.41,6395,31.17,nan,745,
2017/09/07,11:49:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:49:00,03,11101,10941,1,11102,10942,108.81,0.13,9323,31.80,nan,745,
2017/09/07,11:49:00,04,23705,23436,0,23705,23436,154.10,-0.47,7987,32.99,nan,826,
2017/09/07,11:50:00,01,9563,9433,0,9563,9433,131.49,-0.41,6395,31.17,nan,745,
2017/09/07,11:50:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:50:00,03,11070,10911,1,11071,10912,108.56,0.13,9354,31.80,nan,745,
2017/09/07,11:50:00,04,23705,23436,0,23705,23436,154.10,-0.47,7987,32.99,nan,826,
2017/09/07,11:51:00,01,9563,9433,0,9563,9433,131.48,-0.41,6395,31.17,nan,745,
2017/09/07,11:51:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:51:00,03,11030,10871,1,11031,10872,108.25,0.12,9394,31.80,nan,745,
2017/09/07,11:51:00,04,23705,23437,0,23705,23437,154.10,-0.46,7987,32.99,nan,826,
2017/09/07,11:52:00,01,9563,9433,0,9563,9433,131.48,-0.41,6395,31.17,nan,745,
2017/09/07,11:52:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:52:00,03,11006,10848,1,11007,10849,108.06,0.12,9418,31.80,nan,745,
2017/09/07,11:52:00,04,23705,23437,0,23705,23437,154.10,-0.46,7987,32.99,nan,826,
2017/09/07,11:53:00,01,9563,9433,0,9563,9433,131.49,-0.41,6395,31.17,nan,745,
2017/09/07,11:53:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:53:00,03,10983,10825,1,10984,10826,107.88,0.12,9441,31.80,nan,745,
2017/09/07,11:53:00,04,23705,23436,0,23705,23436,154.10,-0.46,7987,32.99,nan,826,
2017/09/07,11:54:00,01,9563,9433,0,9563,9433,131.49,-0.41,6395,31.17,nan,745,
2017/09/07,11:54:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:54:00,03,10982,10824,1,10983,10825,107.87,0.12,9442,31.80,nan,745,
2017/09/07,11:54:00,04,23705,23437,0,23705,23437,154.10,-0.46,7987,32.99,nan,826,
2017/09/07,11:55:00,01,9560,9430,0,9560,9430,131.45,-0.41,6398,31.17,nan,745,
2017/09/07,11:55:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:55:00,03,10981,10823,1,10982,10824,107.86,0.12,9443,31.80,nan,745,
2017/09/07,11:55:00,04,23684,23416,0,23684,23416,153.98,-0.46,8008,32.99,nan,826,
2017/09/07,11:56:00,01,9560,9430,0,9560,9430,131.45,-0.41,6398,31.17,nan,745,
2017/09/07,11:56:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:56:00,03,10980,10822,1,10981,10823,107.86,0.12,9444,31.80,nan,745,
2017/09/07,11:56:00,04,23673,23405,0,23673,23405,153.92,-0.46,8019,32.98,nan,826,
2017/09/07,11:57:00,01,9560,9430,0,9560,9430,131.45,-0.41,6398,31.17,nan,745,
2017/09/07,11:57:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:57:00,03,10980,10822,1,10981,10823,107.86,0.12,9444,31.80,nan,745,
2017/09/07,11:57:00,04,23673,23405,0,23673,23405,153.92,-0.46,8019,32.98,nan,826,
2017/09/07,11:58:00,01,9560,9430,0,9560,9430,131.45,-0.41,6398,31.17,nan,745,
2017/09/07,11:58:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:58:00,03,10975,10817,1,10975,10818,107.82,0.12,9450,31.80,nan,745,
2017/09/07,11:58:00,04,23673,23405,0,23673,23405,153.92,-0.46,8019,32.98,nan,826,
2017/09/07,11:59:00,01,9560,9430,0,9560,9430,131.45,-0.41,6398,31.17,nan,745,
2017/09/07,11:59:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,11:59:00,03,10977,10819,1,10978,10820,107.83,0.12,9447,31.80,nan,745,
2017/09/07,11:59:00,04,23673,23405,0,23673,23405,153.92,-0.46,8019,32.98,nan,826,
2017/09/07,12:00:00,01,9560,9430,0,9560,9430,131.45,-0.41,6398,31.17,nan,745,
2017/09/07,12:00:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:00:00,03,10977,10819,1,10978,10820,107.83,0.12,9447,31.80,nan,745,
2017/09/07,12:00:00,04,23673,23405,0,23673,23405,153.92,-0.46,8019,32.98,nan,826,
2017/09/07,12:01:00,01,9560,9430,0,9560,9430,131.45,-0.41,6398,31.17,nan,745,
2017/09/07,12:01:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:01:00,03,10977,10820,1,10978,10821,107.84,0.12,9447,31.80,nan,745,
2017/09/07,12:01:00,04,23673,23405,0,23673,23405,153.92,-0.47,8019,32.98,nan,826,
2017/09/07,12:02:00,01,9560,9430,0,9560,9430,131.45,-0.41,6398,31.17,nan,745,
2017/09/07,12:02:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:02:00,03,10967,10810,1,10968,10811,107.76,0.12,9457,31.80,nan,745,
2017/09/07,12:02:00,04,23673,23405,0,23673,23405,153.92,-0.46,8019,32.98,nan,826,
2017/09/07,12:03:00,01,9560,9430,0,9560,9430,131.45,-0.41,6398,31.17,nan,745,
2017/09/07,12:03:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:03:00,03,10943,10785,1,10943,10786,107.58,0.12,9482,31.80,nan,745,
2017/09/07,12:03:00,04,23673,23405,0,23673,23405,153.92,-0.46,8019,32.98,nan,826,
2017/09/07,12:04:00,01,9560,9430,0,9560,9430,131.45,-0.41,6398,31.17,nan,745,
2017/09/07,12:04:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:04:00,03,10941,10784,1,10942,10785,107.57,0.12,9483,31.80,nan,745,
2017/09/07,12:04:00,04,23649,23381,0,23649,23381,153.78,-0.46,8043,32.98,nan,826,
2017/09/07,12:05:00,01,9560,9430,0,9560,9430,131.45,-0.41,6398,31.17,nan,745,
2017/09/07,12:05:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:05:00,03,10934,10777,1,10935,10778,107.51,0.12,9490,31.80,nan,745,
2017/09/07,12:05:00,04,23648,23381,0,23648,23381,153.78,-0.46,8044,32.98,nan,826,
2017/09/07,12:06:00,01,9560,9430,0,9560,9430,131.45,-0.41,6398,31.17,nan,745,
2017/09/07,12:06:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:06:00,03,10934,10777,1,10935,10778,107.51,0.12,9490,31.80,nan,745,
2017/09/07,12:06:00,04,23617,23350,0,23617,23350,153.60,-0.46,8075,32.98,nan,826,
2017/09/07,12:07:00,01,9557,9427,0,9557,9427,131.42,-0.41,6401,31.17,nan,745,
2017/09/07,12:07:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:07:00,03,10932,10775,1,10933,10776,107.50,0.12,9492,31.80,nan,745,
2017/09/07,12:07:00,04,23609,23342,0,23609,23342,153.55,-0.46,8083,32.98,nan,826,
2017/09/07,12:08:00,01,9556,9426,0,9556,9426,131.40,-0.41,6402,31.17,nan,745,
2017/09/07,12:08:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:08:00,03,10932,10775,1,10933,10776,107.50,0.12,9492,31.80,nan,745,
2017/09/07,12:08:00,04,23609,23341,0,23609,23341,153.55,-0.46,8083,32.98,nan,826,
2017/09/07,12:09:00,01,9555,9425,0,9555,9425,131.39,-0.41,6403,31.17,nan,745,
2017/09/07,12:09:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:09:00,03,10932,10775,1,10933,10776,107.50,0.12,9492,31.80,nan,745,
2017/09/07,12:09:00,04,23609,23341,0,23609,23341,153.55,-0.46,8083,32.98,nan,826,
2017/09/07,12:10:00,01,9555,9425,0,9555,9425,131.40,-0.41,6403,31.17,nan,745,
2017/09/07,12:10:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:10:00,03,10932,10775,1,10933,10776,107.50,0.12,9492,31.80,nan,745,
2017/09/07,12:10:00,04,23608,23341,0,23608,23341,153.55,-0.46,8084,32.98,nan,826,
2017/09/07,12:11:00,01,9555,9425,0,9555,9425,131.40,-0.41,6403,31.17,nan,745,
2017/09/07,12:11:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:11:00,03,10929,10772,1,10930,10773,107.47,0.12,9495,31.80,nan,745,
2017/09/07,12:11:00,04,23593,23326,0,23593,23326,153.46,-0.46,8099,32.98,nan,826,
2017/09/07,12:12:00,01,9555,9426,0,9555,9426,131.40,-0.41,6403,31.17,nan,745,
2017/09/07,12:12:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:12:00,03,10929,10772,1,10930,10773,107.47,0.12,9495,31.80,nan,745,
2017/09/07,12:12:00,04,23593,23326,0,23593,23326,153.46,-0.46,8099,32.98,nan,826,
2017/09/07,12:13:00,01,9555,9425,0,9555,9425,131.40,-0.41,6403,31.17,nan,745,
2017/09/07,12:13:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:13:00,03,10926,10769,1,10927,10770,107.45,0.12,9498,31.80,nan,745,
2017/09/07,12:13:00,04,23593,23326,0,23593,23326,153.46,-0.46,8099,32.98,nan,826,
2017/09/07,12:14:00,01,9555,9425,0,9555,9425,131.40,-0.41,6403,31.17,nan,745,
2017/09/07,12:14:00,02,4974,4907,0,4974,4907,80.41,-0.22,10984,31.09,nan,745,
2017/09/07,12:14:00,03,10923,10766,1,10924,10767,107.43,0.12,9501,31.80,nan,745,
2017/09/07,12:14:00,04,23577,23310,0,23577,23310,153.36,-0.46,8115,32.98,nan,826,
2017/09/07,12:15:00,01,9555,9425,0,9555,9425,131.40,-0.41,6403,31.17,nan,745,
2017/09/07,12:15:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:15:00,03,10922,10765,1,10922,10766,107.42,0.12,9503,31.80,nan,745,
2017/09/07,12:15:00,04,23540,23274,0,23540,23274,153.14,-0.46,8152,32.98,nan,826,
2017/09/07,12:16:00,01,9555,9425,0,9555,9425,131.40,-0.41,6403,31.17,nan,745,
2017/09/07,12:16:00,02,4974,4907,0,4974,4907,80.42,-0.22,10984,31.09,nan,745,
2017/09/07,12:16:00,03,10920,10763,1,10921,10764,107.40,0.12,9504,31.80,nan,745,
2017/09/07,12:16:00,04,23539,23273,0,23539,23273,153.13,-0.46,8153,32.98,nan,826,
2017/09/07,12:17:00,01,9555,9425,0,9555,9425,131.40,-0.41,6403,31.17,nan,745,
2017/09/07,12:17:00,02,4973,4906,0,4973,4906,80.41,-0.22,10985,31.09,nan,745,
2017/09/07,12:17:00,03,10916,10759,1,10917,10760,107.38,0.12,9508,31.80,nan,745,
2017/09/07,12:17:00,04,23540,23273,0,23540,23273,153.14,-0.46,8152,32.98,nan,826,
2017/09/07,12:18:00,01,9555,9425,0,9555,9425,131.40,-0.41,6403,31.17,nan,745,
2017/09/07,12:18:00,02,4972,4905,0,4972,4905,80.39,-0.22,10986,31.09,nan,745,
2017/09/07,12:18:00,03,10891,10734,1,10892,10735,107.19,0.12,9533,31.80,nan,745,
2017/09/07,12:18:00,04,23539,23273,0,23539,23273,153.13,-0.46,8153,32.98,nan,826,
2017/09/07,12:19:00,01,9555,9425,0,9555,9425,131.40,-0.41,6403,31.17,nan,745,
2017/09/07,12:19:00,02,4972,4905,0,4972,4905,80.40,-0.22,10986,31.09,nan,745,
2017/09/07,12:19:00,03,10879,10723,1,10880,10724,107.10,0.12,9545,31.80,nan,745,
2017/09/07,12:19:00,04,23540,23274,0,23540,23274,153.14,-0.46,8152,32.98,nan,826,
2017/09/07,12:20:00,01,9555,9425,0,9555,9425,131.40,-0.41,6403,31.17,nan,745,
2017/09/07,12:20:00,02,4972,4905,0,4972,4905,80.39,-0.22,10986,31.09,nan,745,
2017/09/07,12:20:00,03,10879,10723,1,10880,10724,107.10,0.12,9545,31.80,nan,745,
2017/09/07,12:20:00,04,23539,23273,0,23539,23273,153.13,-0.46,8153,32.98,nan,826,
2017/09/07,12:21:00,01,9555,9425,0,9555,9425,131.40,-0.41,6403,31.17,nan,745,
2017/09/07,12:21:00,02,4972,4905,0,4972,4905,80.39,-0.22,10986,31.09,nan,745,
2017/09/07,12:21:00,03,10879,10723,1,10880,10724,107.10,0.12,9545,31.80,nan,745,
2017/09/07,12:21:00,04,23540,23273,0,23540,23273,153.14,-0.46,8152,32.98,nan,826,
2017/09/07,12:22:00,01,9555,9425,0,9555,9425,131.40,-0.41,6403,31.17,nan,745,
2017/09/07,12:22:00,02,4972,4905,0,4972,4905,80.39,-0.22,10986,31.09,nan,745,
2017/09/07,12:22:00,03,10879,10722,1,10880,10723,107.10,0.12,9545,31.80,nan,745,
2017/09/07,12:22:00,04,23521,23255,0,23521,23255,153.03,-0.46,8171,32.98,nan,826,
2017/09/07,12:23:00,01,9552,9422,0,9552,9422,131.37,-0.41,6406,31.17,nan,745,
2017/09/07,12:23:00,02,4972,4904,0,4972,4904,80.39,-0.22,10987,31.09,nan,745,
2017/09/07,12:23:00,03,10875,10718,1,10875,10719,107.07,0.12,9550,31.80,nan,745,
2017/09/07,12:23:00,04,23520,23254,0,23520,23254,153.02,-0.46,8172,32.97,nan,826,
2017/09/07,12:24:00,01,9545,9415,0,9545,9415,131.28,-0.41,6413,31.17,nan,745,
2017/09/07,12:24:00,02,4972,4905,0,4972,4905,80.39,-0.22,10986,31.09,nan,745,
2017/09/07,12:24:00,03,10863,10707,1,10864,10708,106.98,0.12,9561,31.80,nan,745,
2017/09/07,12:24:00,04,23520,23254,0,23520,23254,153.02,-0.46,8172,32.97,nan,826,
2017/09/07,12:25:00,01,9546,9416,0,9546,9416,131.29,-0.41,6412,31.17,nan,745,
2017/09/07,12:25:00,02,4972,4905,0,4972,4905,80.40,-0.22,10986,31.09,nan,745,
2017/09/07,12:25:00,03,10863,10707,1,10864,10708,106.98,0.12,9561,31.80,nan,745,
2017/09/07,12:25:00,04,23520,23254,0,23520,23254,153.02,-0.46,8172,32.97,nan,826,
2017/09/07,12:26:00,01,9546,9416,0,9546,9416,131.29,-0.41,6412,31.17,nan,745,
2017/09/07,12:26:00,02,4972,4905,0,4972,4905,80.39,-0.22,10986,31.09,nan,745,
2017/09/07,12:26:00,03,10863,10707,1,10864,10708,106.98,0.12,9561,31.80,nan,745,
2017/09/07,12:26:00,04,23520,23254,0,23520,23254,153.02,-0.46,8172,32.97,nan,826,
2017/09/07,12:27:00,01,9546,9416,0,9546,9416,131.29,-0.41,6412,31.17,nan,745,
2017/09/07,12:27:00,02,4972,4905,0,4972,4905,80.39,-0.22,10986,31.09,nan,745,
2017/09/07,12:27:00,03,10863,10707,1,10864,10708,106.98,0.12,9561,31.80,nan,745,
2017/09/07,12:27:00,04,23520,23254,0,23520,23254,153.02,-0.46,8172,32.97,nan,826,
2017/09/07,12:28:00,01,9546,9416,0,9546,9416,131.29,-0.41,6412,31.17,nan,745,
2017/09/07,12:28:00,02,4972,4905,0,4972,4905,80.39,-0.22,10986,31.09,nan,745,
2017/09/07,12:28:00,03,10864,10707,1,10864,10708,106.98,0.12,9561,31.80,nan,745,
2017/09/07,12:28:00,04,23521,23255,0,23521,23255,153.02,-0.46,8171,32.97,nan,826,
2017/09/07,12:29:00,01,9546,9416,0,9546,9416,131.29,-0.41,6412,31.17,nan,745,
2017/09/07,12:29:00,02,4954,4887,0,4954,4887,80.20,-0.22,11004,31.09,nan,745,
2017/09/07,12:29:00,03,10863,10707,1,10864,10708,106.98,0.12,9561,31.80,nan,745,
2017/09/07,12:29:00,04,23520,23254,0,23520,23254,153.02,-0.46,8172,32.97,nan,826,
2017/09/07,12:30:00,01,9545,9415,0,9545,9415,131.28,-0.41,6413,31.17,nan,745,
2017/09/07,12:30:00,02,4938,4872,0,4938,4872,80.03,-0.22,11020,31.09,nan,745,
2017/09/07,12:30:00,03,10863,10707,1,10864,10708,106.98,0.12,9561,31.80,nan,745,
2017/09/07,12:30:00,04,23520,23254,0,23520,23254,153.02,-0.46,8172,32.97,nan,826,
2017/09/07,12:31:00,01,9545,9415,0,9545,9415,131.28,-0.41,6414,31.17,nan,745,
2017/09/07,12:31:00,02,4938,4871,0,4938,4871,80.02,-0.22,11020,31.09,nan,745,
2017/09/07,12:31:00,03,10845,10689,1,10846,10690,106.84,0.12,9579,31.80,nan,745,
2017/09/07,12:31:00,04,23520,23254,0,23520,23254,153.02,-0.46,8172,32.97,nan,826,
2017/09/07,12:32:00,01,9544,9415,0,9544,9415,131.28,-0.41,6414,31.17,nan,745,
2017/09/07,12:32:00,02,4937,4871,0,4937,4871,80.01,-0.22,11021,31.09,nan,745,
2017/09/07,12:32:00,03,10844,10688,1,10845,10689,106.84,0.12,9580,31.80,nan,745,
2017/09/07,12:32:00,04,23520,23254,0,23520,23254,153.02,-0.46,8172,32.97,nan,826,
2017/09/07,12:33:00,01,9545,9415,0,9545,9415,131.28,-0.41,6413,31.17,nan,745,
2017/09/07,12:33:00,02,4937,4871,0,4937,4871,80.01,-0.22,11021,31.09,nan,745,
2017/09/07,12:33:00,03,10844,10688,1,10845,10689,106.84,0.12,9580,31.80,nan,745,
2017/09/07,12:33:00,04,23521,23255,0,23521,23255,153.02,-0.46,8171,32.97,nan,826,
2017/09/07,12:34:00,01,9544,9415,0,9544,9415,131.28,-0.41,6414,31.17,nan,745,
2017/09/07,12:34:00,02,4937,4871,0,4937,4871,80.02,-0.22,11021,31.09,nan,745,
2017/09/07,12:34:00,03,10844,10688,1,10845,10689,106.84,0.12,9580,31.80,nan,745,
2017/09/07,12:34:00,04,23520,23255,0,23520,23255,153.02,-0.46,8172,32.97,nan,826,
2017/09/07,12:35:00,01,9544,9415,0,9544,9415,131.28,-0.41,6414,31.17,nan,745,
2017/09/07,12:35:00,02,4937,4871,0,4937,4871,80.02,-0.22,11021,31.09,nan,745,
2017/09/07,12:35:00,03,10844,10688,1,10845,10689,106.84,0.12,9580,31.80,nan,745,
2017/09/07,12:35:00,04,23520,23254,0,23520,23254,153.02,-0.46,8172,32.97,nan,826,
2017/09/07,12:36:00,01,9545,9415,0,9545,9415,131.28,-0.41,6414,31.17,nan,745,
